tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,dog,retweeted,favorited,FavoriteCount,RetweetCount,img_source,img_num,Prediction_1,conf_int_alg_1,Prediction_Status_1,Prediction_2,conf_int_alg_2,Prediction_Status__2,Prediction_3,conf_int_alg_3,Prediction_Status__3
782305867769217024,nan,nan,2016-10-01 19:47:08 +0000,http://twitter.com/download/iphone ,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,nan,nan,,https://twitter.com/dog_rates/status/782305867769217024,12,10,Sampson,doggo,doggo,False,False,18630.0,6470.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,Briard,0.5044270000000001,True,Soft-Coated Wheaten Terrier,0.390678,True,Lhasa,0.0345955,True
781655249211752448,nan,nan,2016-09-30 00:41:48 +0000,http://vine.co ,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,nan,nan,,https://twitter.com/dog_rates/status/781655249211752448,11,10,Combo,doggo,doggo,False,False,4466.0,1314.0,,,,,,,,,,,
781308096455073793,nan,nan,2016-09-29 01:42:20 +0000,http://vine.co ,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",nan,nan,,https://twitter.com/dog_rates/status/781308096455073793,12,10,None,doggo,doggo,False,False,7973.0,2961.0,,,,,,,,,,,
780074436359819264,nan,nan,2016-09-25 16:00:13 +0000,http://vine.co ,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,nan,nan,,https://twitter.com/dog_rates/status/780074436359819264,10,10,None,doggo,doggo,False,False,13723.0,5815.0,,,,,,,,,,,
777953400541634568,nan,nan,2016-09-19 19:31:59 +0000,http://twitter.com/download/iphone ,RT @dog_rates: Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://…,7.681934045178307e+17,4196983835.0,2016-08-23 21:09:14 +0000,https://twitter.com/dog_rates/status/777953400541634568,8,10,Gerald,doggo,doggo,False,False,0.0,4080.0,,,,,,,,,,,
775898661951791106,nan,nan,2016-09-14 03:27:11 +0000,http://twitter.com/download/iphone ,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",7.33109485275861e+17,4196983835.0,2016-05-19 01:38:16 +0000,https://twitter.com/dog_rates/status/775898661951791106,12,10,None,doggo,doggo,False,False,0.0,17621.0,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,Golden Retriever,0.945523,True,Labrador Retriever,0.0423191,True,Doormat,0.00395626,False
775733305207554048,nan,nan,2016-09-13 16:30:07 +0000,http://twitter.com/download/iphone ,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,nan,nan,,https://twitter.com/dog_rates/status/775733305207554048,11,10,Anakin,doggo,doggo,False,False,15413.0,4627.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1.0,Long-Horned Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros Beetle,0.0278060999999999,False
775364825476165632,nan,nan,2016-09-12 16:05:54 +0000,http://twitter.com/download/iphone ,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,nan,nan,,https://twitter.com/dog_rates/status/775364825476165632,11,10,Finley,doggo,doggo,False,False,8295.0,3472.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3.0,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True
771908950375665664,nan,nan,2016-09-03 03:13:29 +0000,http://twitter.com/download/iphone ,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",nan,nan,,https://twitter.com/dog_rates/status/771908950375665664,13,10,None,doggo,doggo,False,False,7298.0,2181.0,,,,,,,,,,,
770743923962707968,nan,nan,2016-08-30 22:04:05 +0000,http://twitter.com/download/iphone ,RT @dog_rates: Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t…,7.392381577916948e+17,4196983835.0,2016-06-04 23:31:25 +0000,https://twitter.com/dog_rates/status/770743923962707968,13,10,None,doggo,doggo,False,False,0.0,52360.0,,,,,,,,,,,
770093767776997377,nan,nan,2016-08-29 03:00:36 +0000,http://twitter.com/download/iphone ,RT @dog_rates: This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,7.410673068187976e+17,4196983835.0,2016-06-10 00:39:48 +0000,https://twitter.com/dog_rates/status/770093767776997377,12,10,just,doggo,doggo,False,False,0.0,3520.0,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,Golden Retriever,0.843799,True,Labrador Retriever,0.0529559,True,Kelpie,0.0357110999999999,True
768193404517830656,nan,nan,2016-08-23 21:09:14 +0000,http://twitter.com/download/iphone ,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,nan,nan,,https://twitter.com/dog_rates/status/768193404517830656,8,10,Gerald,doggo,doggo,False,False,12157.0,4080.0,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1.0,Lion,0.396984,False,Ram,0.300851,False,Cheetah,0.094474,False
767191397493538821,nan,nan,2016-08-21 02:47:37 +0000,http://twitter.com/download/iphone ,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,nan,nan,,https://twitter.com/dog_rates/status/767191397493538821,13,10,None,doggo,doggo,False,False,13643.0,4406.0,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1.0,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.0395323,False
763956972077010945,7.638651745539645e+17,15846407.0,2016-08-12 04:35:10 +0000,http://twitter.com/download/iphone ,@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,nan,nan,,https://twitter.com/dog_rates/status/763956972077010945,12,10,None,doggo,doggo,False,False,812.0,61.0,,,,,,,,,,,
760893934457552897,nan,nan,2016-08-03 17:43:45 +0000,http://twitter.com/download/iphone ,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,nan,nan,,https://twitter.com/dog_rates/status/760893934457552897,11,10,Wishes,doggo,doggo,False,False,4228.0,1104.0,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1.0,Blenheim Spaniel,0.113992,True,Cocker Spaniel,0.10578,True,Borzoi,0.0739345,True
760521673607086080,nan,nan,2016-08-02 17:04:31 +0000,http://vine.co ,"Doggo want what doggo cannot have. Temptation strong, dog stronger. 12/10  https://t.co/IqyTF6qik6",nan,nan,,https://twitter.com/dog_rates/status/760521673607086080,12,10,None,doggo,doggo,False,False,4681.0,1608.0,,,,,,,,,,,
759793422261743616,nan,nan,2016-07-31 16:50:42 +0000,http://twitter.com/download/iphone ,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",nan,nan,,https://twitter.com/dog_rates/status/759793422261743616,12,10,Maggie,doggo,doggo,False,False,6620.0,2173.0,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2.0,Golden Retriever,0.985876,True,Labrador Retriever,0.00194777,True,Kuvasz,0.00175174,True
758828659922702336,nan,nan,2016-07-29 00:57:05 +0000,http://twitter.com/download/iphone ,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,nan,nan,,https://twitter.com/dog_rates/status/758828659922702336,13,10,None,doggo,doggo,False,False,12376.0,4376.0,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1.0,Chesapeake Bay Retriever,0.480048,True,Vizsla,0.264522,True,Weimaraner,0.12184,True
757393109802180609,nan,nan,2016-07-25 01:52:43 +0000,http://twitter.com/download/iphone ,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,nan,nan,,https://twitter.com/dog_rates/status/757393109802180609,10,10,None,doggo,doggo,False,False,6462.0,2009.0,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2.0,Labrador Retriever,0.787125,True,Chesapeake Bay Retriever,0.112676,True,Rottweiler,0.0480385999999999,True
756526248105566208,nan,nan,2016-07-22 16:28:07 +0000,http://twitter.com/download/iphone ,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,nan,nan,,https://twitter.com/dog_rates/status/756526248105566208,13,10,None,doggo,doggo,False,False,11506.0,4169.0,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,1.0,Geyser,0.991273,False,Volcano,0.00467251,False,Fountain,0.00123403,False
755206590534418437,nan,nan,2016-07-19 01:04:16 +0000,http://twitter.com/download/iphone ,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,nan,nan,,https://twitter.com/dog_rates/status/755206590534418437,14,10,one,doggo,doggo,False,False,18212.0,6148.0,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1.0,Web Site,0.906673,False,Printer,0.00860027,False,Carton,0.00453319,False
752682090207055872,nan,nan,2016-07-12 01:52:49 +0000,http://twitter.com/download/iphone ,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,nan,nan,,https://twitter.com/dog_rates/status/752682090207055872,10,10,None,doggo,doggo,False,False,6642.0,1846.0,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2.0,German Shepherd,0.299966,True,Eskimo Dog,0.278355,True,Siberian Husky,0.17852,True
752660715232722944,nan,nan,2016-07-12 00:27:52 +0000,http://twitter.com/download/iphone ,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",nan,nan,,https://twitter.com/dog_rates/status/752660715232722944,10,10,None,doggo,doggo,False,False,4878.0,1794.0,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2.0,Goose,0.3393239999999999,False,English Setter,0.0505118,True,Basset,0.0490933,True
752334515931054080,nan,nan,2016-07-11 02:51:40 +0000,http://twitter.com/download/iphone ,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,nan,nan,,https://twitter.com/dog_rates/status/752334515931054080,8,10,None,doggo,doggo,False,False,4238.0,1263.0,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1.0,Bedlington Terrier,0.399163,True,Standard Poodle,0.0864248999999999,True,Wire-Haired Fox Terrier,0.0752311,True
751583847268179968,nan,nan,2016-07-09 01:08:47 +0000,http://twitter.com/download/iphone ,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,nan,nan,,https://twitter.com/dog_rates/status/751583847268179968,5,10,None,doggo,doggo,False,False,4849.0,1265.0,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1.0,Dalmatian,0.8683040000000001,True,Studio Couch,0.059623,False,Snow Leopard,0.0138763,False
750381685133418496,7.501804988324045e+17,4717297476.0,2016-07-05 17:31:49 +0000,http://twitter.com/download/iphone ,"13/10 such a good doggo
@spaghemily",nan,nan,,https://twitter.com/dog_rates/status/750381685133418496,13,10,None,doggo,doggo,False,False,758.0,39.0,,,,,,,,,,,
750011400160841729,nan,nan,2016-07-04 17:00:26 +0000,https://about.twitter.com/products/tweetdeck ,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,nan,nan,,https://twitter.com/dog_rates/status/750011400160841729,11,10,Piper,doggo,doggo,False,False,3568.0,1035.0,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1.0,Muzzle,0.2376199999999999,False,Boston Bull,0.0871498,True,Sombrero,0.0685099,False
749075273010798592,nan,nan,2016-07-02 03:00:36 +0000,http://vine.co ,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,nan,nan,,https://twitter.com/dog_rates/status/749075273010798592,11,10,Boomer,doggo,doggo,False,False,6353.0,2360.0,,,,,,,,,,,
748932637671223296,nan,nan,2016-07-01 17:33:49 +0000,http://twitter.com/download/iphone ,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,nan,nan,,https://twitter.com/dog_rates/status/748932637671223296,13,10,Divine,doggo,doggo,False,False,6461.0,2564.0,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1.0,Borzoi,0.742912,True,Wire-Haired Fox Terrier,0.2040819999999999,True,English Setter,0.0210322999999999,True
748692773788876800,nan,nan,2016-07-01 01:40:41 +0000,http://twitter.com/download/iphone ,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,nan,nan,,https://twitter.com/dog_rates/status/748692773788876800,10,10,his,doggo,doggo,False,False,4659.0,1504.0,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1.0,Ox,0.337871,False,Plow,0.269287,False,Oxcart,0.245653,False
745433870967832576,nan,nan,2016-06-22 01:50:58 +0000,http://twitter.com/download/iphone ,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,nan,nan,,https://twitter.com/dog_rates/status/745433870967832576,10,10,Lenox,doggo,doggo,False,False,7824.0,2894.0,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1.0,Barrow,0.999962,False,Basset,1.44895e-05,True,Wok,6.060880000000001e-06,False
744234799360020481,nan,nan,2016-06-18 18:26:18 +0000,http://twitter.com/download/iphone ,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,nan,nan,,https://twitter.com/dog_rates/status/744234799360020481,13,10,None,doggo,doggo,False,False,131075.0,79515.0,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,Labrador Retriever,0.825333,True,Ice Bear,0.0446808,False,Whippet,0.0184422,True
742534281772302336,nan,nan,2016-06-14 01:49:03 +0000,http://vine.co ,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",nan,nan,,https://twitter.com/dog_rates/status/742534281772302336,11,10,None,doggo,doggo,False,False,7744.0,4011.0,,,,,,,,,,,
741067306818797568,nan,nan,2016-06-10 00:39:48 +0000,http://twitter.com/download/iphone ,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,nan,nan,,https://twitter.com/dog_rates/status/741067306818797568,12,10,just,doggo,doggo,False,False,10342.0,3520.0,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,Golden Retriever,0.843799,True,Labrador Retriever,0.0529559,True,Kelpie,0.0357110999999999,True
739623569819336705,nan,nan,2016-06-06 01:02:55 +0000,http://vine.co ,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,nan,nan,,https://twitter.com/dog_rates/status/739623569819336705,12,10,None,doggo,doggo,False,False,4185.0,1547.0,,,,,,,,,,,
739238157791694849,nan,nan,2016-06-04 23:31:25 +0000,http://twitter.com/download/iphone ,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,nan,nan,,https://twitter.com/dog_rates/status/739238157791694849,13,10,None,doggo,doggo,False,False,75163.0,52360.0,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1.0,Eskimo Dog,0.503372,True,Siberian Husky,0.390413,True,Malamute,0.0809011999999999,True
735256018284875776,nan,nan,2016-05-24 23:47:49 +0000,http://twitter.com/download/iphone ,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,nan,nan,,https://twitter.com/dog_rates/status/735256018284875776,8,10,Kellogg,doggo,doggo,False,False,3675.0,993.0,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1.0,Staffordshire Bullterrier,0.523191,True,French Bulldog,0.3511039999999999,True,Doormat,0.0280752999999999,False
733109485275860992,nan,nan,2016-05-19 01:38:16 +0000,http://twitter.com/download/iphone ,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",nan,nan,,https://twitter.com/dog_rates/status/733109485275860992,12,10,None,doggo,doggo,False,False,44619.0,17621.0,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,Golden Retriever,0.945523,True,Labrador Retriever,0.0423191,True,Doormat,0.00395626,False
732375214819057664,nan,nan,2016-05-17 01:00:32 +0000,http://twitter.com/download/iphone ,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,nan,nan,,https://twitter.com/dog_rates/status/732375214819057664,11,10,Kyle,doggo,doggo,False,False,8832.0,2838.0,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,Tennis Ball,0.998673,False,Basset,0.000547053,True,Golden Retriever,0.00035998,True
727644517743104000,nan,nan,2016-05-03 23:42:26 +0000,http://twitter.com/download/iphone ,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,nan,nan,,https://twitter.com/dog_rates/status/727644517743104000,13,10,None,doggo,doggo,False,False,6431.0,1962.0,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2.0,Great Pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador Retriever,0.0945226,True
724771698126512129,nan,nan,2016-04-26 01:26:53 +0000,http://twitter.com/download/iphone ,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,nan,nan,,https://twitter.com/dog_rates/status/724771698126512129,11,10,None,doggo,doggo,False,False,2593.0,725.0,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2.0,German Short-Haired Pointer,0.835491,True,Bluetick,0.058788,True,English Setter,0.0372083,True
719991154352222208,nan,nan,2016-04-12 20:50:42 +0000,http://twitter.com/download/iphone ,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,nan,nan,,https://twitter.com/dog_rates/status/719991154352222208,10,10,None,doggo,doggo,False,False,5281.0,1979.0,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2.0,Golden Retriever,0.605304,True,Cocker Spaniel,0.130948,True,Labrador Retriever,0.0946916,True
716080869887381504,nan,nan,2016-04-02 01:52:38 +0000,http://twitter.com/download/iphone ,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,nan,nan,,https://twitter.com/dog_rates/status/716080869887381504,11,10,None,doggo,doggo,False,False,5272.0,1935.0,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1.0,Golden Retriever,0.638625,True,Chow,0.254717,True,Tibetan Mastiff,0.0717317,True
883360690899218434,nan,nan,2017-07-07 16:22:55 +0000,http://twitter.com/download/iphone ,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,nan,nan,,https://twitter.com/dog_rates/status/883360690899218434,13,10,Grizzwald,floofer,floofer,False,False,22986.0,3825.0,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1.0,Chow,0.987997,True,Tibetan Mastiff,0.00709872,True,Newfoundland,0.00214033,True
854010172552949760,nan,nan,2017-04-17 16:34:26 +0000,http://twitter.com/download/iphone ,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",nan,nan,,https://twitter.com/dog_rates/status/854010172552949760,11,10,None,floofer,floofer,False,False,17169.0,3433.0,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,English Springer,0.3547329999999999,True,Collie,0.177538,True,Border Collie,0.131706,True
800388270626521089,nan,nan,2016-11-20 17:20:08 +0000,http://twitter.com/download/iphone ,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,nan,nan,,https://twitter.com/dog_rates/status/800388270626521089,12,10,Doc,floofer,floofer,False,False,12456.0,3265.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,Golden Retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True
776218204058357768,nan,nan,2016-09-15 00:36:55 +0000,http://twitter.com/download/iphone ,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,nan,nan,,https://twitter.com/dog_rates/status/776218204058357768,13,10,None,floofer,floofer,False,False,33345.0,18497.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1.0,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,Keeshond,0.00222635,True
749317047558017024,nan,nan,2016-07-02 19:01:20 +0000,http://twitter.com/download/iphone ,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,nan,nan,,https://twitter.com/dog_rates/status/749317047558017024,12,10,Blu,floofer,floofer,False,False,6076.0,2509.0,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1.0,Wire-Haired Fox Terrier,0.155144,True,Lakeland Terrier,0.1083819999999999,True,Buckeye,0.0746167,False
746542875601690625,nan,nan,2016-06-25 03:17:46 +0000,http://vine.co ,Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,nan,nan,,https://twitter.com/dog_rates/status/746542875601690625,11,10,None,floofer,floofer,False,False,5520.0,2104.0,,,,,,,,,,,
737445876994609152,nan,nan,2016-05-31 00:49:32 +0000,http://twitter.com/download/iphone ,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,nan,nan,,https://twitter.com/dog_rates/status/737445876994609152,13,10,None,floofer,floofer,False,False,11302.0,5048.0,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1.0,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese Dog,0.0454261,True
733822306246479872,nan,nan,2016-05-21 00:50:46 +0000,http://twitter.com/download/iphone ,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,nan,nan,,https://twitter.com/dog_rates/status/733822306246479872,10,10,Moose,floofer,floofer,False,False,4015.0,1141.0,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1.0,Lhasa,0.457356,True,Shih-Tzu,0.371282,True,Tibetan Terrier,0.048359,True
689993469801164801,nan,nan,2016-01-21 02:10:37 +0000,http://vine.co ,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,nan,nan,,https://twitter.com/dog_rates/status/689993469801164801,12,10,None,floofer,floofer,False,False,1618.0,518.0,,,,,,,,,,,
685307451701334016,nan,nan,2016-01-08 03:50:03 +0000,http://twitter.com/download/iphone ,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,nan,nan,,https://twitter.com/dog_rates/status/685307451701334016,11,10,Petrick,floofer,floofer,False,False,2262.0,496.0,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1.0,Pomeranian,0.963176,True,Shetland Sheepdog,0.0194683,True,Keeshond,0.00860493,True
886366144734445568,nan,nan,2017-07-15 23:25:31 +0000,http://twitter.com/download/iphone ,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,nan,nan,,https://twitter.com/dog_rates/status/886366144734445568,12,10,Roscoe,pupper,pupper,False,False,21524.0,3316.0,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1.0,French Bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston Bull,7.55616e-05,True
882762694511734784,nan,nan,2017-07-06 00:46:41 +0000,http://twitter.com/download/iphone ,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,nan,nan,,https://twitter.com/dog_rates/status/882762694511734784,12,10,Gus,pupper,pupper,False,False,28903.0,5134.0,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1.0,Labrador Retriever,0.85005,True,Chesapeake Bay Retriever,0.074257,True,Flat-Coated Retriever,0.0155793999999999,True
881536004380872706,nan,nan,2017-07-02 15:32:16 +0000,http://twitter.com/download/iphone ,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",nan,nan,,https://twitter.com/dog_rates/status/881536004380872706,14,10,a,pupper,pupper,False,False,50199.0,16570.0,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1.0,Samoyed,0.281463,True,Angora,0.272066,False,Persian Cat,0.114854,False
877611172832227328,nan,nan,2017-06-21 19:36:23 +0000,http://twitter.com/download/iphone ,RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,8.76850772322988e+17,512804507.0,2017-06-19 17:14:49 +0000,https://twitter.com/dog_rates/status/877611172832227328,14,10,None,pupper,pupper,False,False,0.0,83.0,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1.0,Irish Setter,0.3647289999999999,True,Golden Retriever,0.202907,True,Irish Terrier,0.107473,True
876838120628539392,nan,nan,2017-06-19 16:24:33 +0000,http://twitter.com/download/iphone ,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,nan,nan,,https://twitter.com/dog_rates/status/876838120628539392,12,10,Ginger,pupper,pupper,False,False,21125.0,3506.0,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1.0,Bloodhound,0.575751,True,Redbone,0.24097,True,Tibetan Mastiff,0.0889348,True
874296783580663808,nan,nan,2017-06-12 16:06:11 +0000,http://twitter.com/download/iphone ,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,nan,nan,,https://twitter.com/dog_rates/status/874296783580663808,13,10,Jed,pupper,pupper,False,False,26651.0,4308.0,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1.0,Cocker Spaniel,0.437216,True,Miniature Poodle,0.2771909999999999,True,Toy Poodle,0.157402,True
873337748698140672,nan,nan,2017-06-10 00:35:19 +0000,http://twitter.com/download/iphone ,"RT @dog_rates: This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https:/…",8.732137756329779e+17,4196983835.0,2017-06-09 16:22:42 +0000,https://twitter.com/dog_rates/status/873337748698140672,12,10,Sierra,pupper,pupper,False,False,0.0,1667.0,,,,,,,,,,,
